0.000000,0.400000,0.400000
0.010000,0.387947,0.411935
0.020000,0.375810,0.423712
0.030000,0.363629,0.435297
0.040000,0.351438,0.446655
0.050000,0.339275,0.457750
0.060000,0.327174,0.468553
0.070000,0.315168,0.479033
0.080000,0.303291,0.489162
0.090000,0.291571,0.498917
0.100000,0.280035,0.508275
0.110000,0.268710,0.517217
0.120000,0.257618,0.525726
0.130000,0.246779,0.533790
0.140000,0.236211,0.541398
0.150000,0.225928,0.548541
0.160000,0.215944,0.555217
0.170000,0.206268,0.561421
0.180000,0.196908,0.567154
0.190000,0.187869,0.572419
0.200000,0.179155,0.577220
0.210000,0.170766,0.581564
0.220000,0.162704,0.585458
0.230000,0.154965,0.588914
0.240000,0.147546,0.591941
0.250000,0.140443,0.594551
0.260000,0.133650,0.596758
0.270000,0.127160,0.598576
0.280000,0.120965,0.600018
0.290000,0.115057,0.601100
0.300000,0.109428,0.601837
0.310000,0.104068,0.602243
0.320000,0.098969,0.602335
0.330000,0.094119,0.602127
0.340000,0.089511,0.601635
0.350000,0.085133,0.600873
0.360000,0.080977,0.599856
0.370000,0.077033,0.598598
0.380000,0.073290,0.597113
0.390000,0.069741,0.595414
0.400000,0.066376,0.593516
0.410000,0.063185,0.591429
0.420000,0.060161,0.589167
0.430000,0.057295,0.586740
0.440000,0.054579,0.584161
0.450000,0.052006,0.581438
0.460000,0.049568,0.578584
0.470000,0.047258,0.575607
0.480000,0.045069,0.572516
0.490000,0.042995,0.569321
0.500000,0.041030,0.566029
0.510000,0.039168,0.562649
0.520000,0.037403,0.559187
0.530000,0.035731,0.555651
0.540000,0.034145,0.552048
0.550000,0.032641,0.548383
0.560000,0.031215,0.544662
0.570000,0.029863,0.540892
0.580000,0.028580,0.537077
0.590000,0.027363,0.533223
0.600000,0.026207,0.529333
0.610000,0.025111,0.525412
0.620000,0.024069,0.521465
0.630000,0.023080,0.517495
0.640000,0.022141,0.513505
0.650000,0.021248,0.509500
0.660000,0.020399,0.505481
0.670000,0.019592,0.501453
0.680000,0.018825,0.497418
0.690000,0.018095,0.493379
0.700000,0.017400,0.489337
0.710000,0.016739,0.485296
0.720000,0.016110,0.481256
0.730000,0.015510,0.477222
0.740000,0.014939,0.473193
0.750000,0.014394,0.469172
0.760000,0.013875,0.465161
0.770000,0.013380,0.461160
0.780000,0.012908,0.457172
0.790000,0.012458,0.453197
0.800000,0.012028,0.449237
0.810000,0.011617,0.445293
0.820000,0.011225,0.441366
0.830000,0.010850,0.437457
0.840000,0.010492,0.433566
0.850000,0.010150,0.429695
0.860000,0.009822,0.425845
0.870000,0.009509,0.422015
0.880000,0.009210,0.418207
0.890000,0.008923,0.414421
0.900000,0.008648,0.410658
0.910000,0.008385,0.406918
0.920000,0.008133,0.403202
0.930000,0.007892,0.399510
0.940000,0.007660,0.395842
0.950000,0.007438,0.392199
0.960000,0.007225,0.388582
0.970000,0.007021,0.384989
0.980000,0.006825,0.381422
0.990000,0.006637,0.377881
1.000000,0.006456,0.374366
1.010000,0.006282,0.370877
1.020000,0.006115,0.367414
1.030000,0.005955,0.363978
1.040000,0.005801,0.360568
1.050000,0.005652,0.357184
1.060000,0.005510,0.353828
1.070000,0.005373,0.350498
1.080000,0.005241,0.347194
1.090000,0.005113,0.343917
1.100000,0.004991,0.340667
1.110000,0.004873,0.337444
1.120000,0.004759,0.334247
1.130000,0.004650,0.331077
1.140000,0.004544,0.327933
1.150000,0.004443,0.324816
1.160000,0.004345,0.321725
1.170000,0.004250,0.318661
1.180000,0.004159,0.315622
1.190000,0.004071,0.312610
1.200000,0.003986,0.309624
1.210000,0.003903,0.306664
1.220000,0.003824,0.303730
1.230000,0.003748,0.300822
1.240000,0.003674,0.297939
1.250000,0.003602,0.295082
1.260000,0.003533,0.292250
1.270000,0.003466,0.289443
1.280000,0.003402,0.286661
1.290000,0.003339,0.283904
1.300000,0.003279,0.281172
1.310000,0.003220,0.278465
1.320000,0.003164,0.275782
1.330000,0.003109,0.273123
1.340000,0.003056,0.270489
1.350000,0.003005,0.267879
1.360000,0.002955,0.265292
1.370000,0.002907,0.262729
1.380000,0.002860,0.260190
1.390000,0.002815,0.257674
1.400000,0.002772,0.255181
1.410000,0.002729,0.252712
1.420000,0.002688,0.250265
1.430000,0.002648,0.247841
1.440000,0.002610,0.245439
1.450000,0.002573,0.243060
1.460000,0.002536,0.240703
1.470000,0.002501,0.238367
1.480000,0.002467,0.236054
1.490000,0.002434,0.233763
1.500000,0.002402,0.231492
1.510000,0.002371,0.229244
1.520000,0.002341,0.227016
1.530000,0.002311,0.224809
1.540000,0.002283,0.222624
1.550000,0.002255,0.220458
1.560000,0.002229,0.218314
1.570000,0.002203,0.216189
1.580000,0.002177,0.214085
1.590000,0.002153,0.212000
